Ship-to party,Region Code,sub_region_code,광역도시,시군구,담당 RDC 코드,담당 RDC 명
6459,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KH00031,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KH08540,LJD,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KH08562,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KH09981,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KP12098,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KP13050,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KP13061,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KP13215,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KP13282,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KP13417,LJA,BUS_HOD,부산광역시,해운대구,11RD,칠곡RDC
KP13022,LAA,BUS_J,부산광역시,중구,11RD,칠곡RDC
KP13853,LAA,BUS_J,부산광역시,중구,11RD,칠곡RDC
2307,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
3003736,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
3013181,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
3020495,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
3021930,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
3021931,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
KH08961,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
KH10800,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
KP11662,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
KP12134,LKA,BUS_N,부산광역시,남구,11RD,칠곡RDC
KP12151,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
KP13813,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
KP13825,LGA,BUS_N,부산광역시,남구,11RD,칠곡RDC
1165,LKA,BUS_OD,부산광역시,영도구,11RD,칠곡RDC
3021867,LEA,BUS_OD,부산광역시,영도구,11RD,칠곡RDC
KH11394,LEA,BUS_OD,부산광역시,영도구,11RD,칠곡RDC
10481,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
10642,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
3005095,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
3021915,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
3265,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
4441,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
4613,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
KH00453,LLA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
KH00493,LLA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
KH01154,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
KP12552,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
KP13084,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
KP13450,LIA,BUS_OJ,부산광역시,연제구,11RD,칠곡RDC
3014869,LCA,BUS_S,부산광역시,서구,11RD,칠곡RDC
7622,LCA,BUS_S,부산광역시,서구,11RD,칠곡RDC
1130,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
1155,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
3021861,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
3021871,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
5513,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
9419,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
9584,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KH05534,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KH05535,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KH09634,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KH10010,LDB,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KH10535,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KH11232,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP11785,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP11805,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP11806,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP11904,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP12037,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP12087,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP12154,LDB,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP13216,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
KP13726,LDA,BUS_SH,부산광역시,사하구,11RD,칠곡RDC
3020454,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
3021933,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KH01294,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KH08193,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KH09490,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KH09592,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KH10752,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KP12716,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KP13400,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
KP13852,LKA,BUS_SO,부산광역시,수영구,11RD,칠곡RDC
1524,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
1542,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
3015932,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
5866,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
7166,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
7262,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
7829,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
9374,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH00457,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH01153,LCA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH02008,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH02255,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH02301,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH07999,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH09043,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH09982,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH10677,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH10868,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH11010,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH11014,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH11110,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH11162,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KH11311,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KP11977,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KP12415,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KP12882,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KP13031,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KP13206,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KP13272,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
KP13824,LNA,BUS_SS,부산광역시,사상구,11RD,칠곡RDC
1094,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
1114,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
4476,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
6286,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
6777,C83,DAE_B,대구광역시,북구,11RD,칠곡RDC
7146,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
7590,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
8961,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH00120,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH01284,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH01429,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH08093,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH08714,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH08715,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH09238,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH09448,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH09455,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH09962,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH10073,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH10117,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH10473,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH10797,ODA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH10909,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH11108,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH11149,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH11231,C75,DAE_B,대구광역시,북구,11RD,칠곡RDC
KH11265,C83,DAE_B,대구광역시,북구,11RD,칠곡RDC
KP11228,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KP11608,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KP13120,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KP13295,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KP13829,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
KP13831,OCA,DAE_B,대구광역시,북구,11RD,칠곡RDC
126,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
3001056,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
4577,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
8395,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
KH01149,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
KH09810,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
KH10250,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
KH11091,AOM,DAE_D,대구광역시,동구,11RD,칠곡RDC
KH11268,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
KP11773,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
KP12474,OBC,DAE_D,대구광역시,동구,11RD,칠곡RDC
KP12912,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
KP13429,OBA,DAE_D,대구광역시,동구,11RD,칠곡RDC
10124,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
10553,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
1106,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
1116,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
3014803,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
3022081,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
4866,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
5461,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
5844,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
8401,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
8408,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
9712,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
9873,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KH02109,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KH02498,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KH10048,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KH10830,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KH11321,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KP11740,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KP11931,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KP12017,OEH,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KP12632,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KP12778,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KP13045,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
KP13083,OEA,DAE_DS,대구광역시,달서구,11RD,칠곡RDC
10289,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
10614,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
1113,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
1124,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
6709,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
7646,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
9994,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH00649,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH02146,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH02647,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH09640,OHD,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH10126,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH10249,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH10837,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH10999,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KH11133,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KP11249,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KP11396,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KP12636,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KP13088,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
KP13448,OHA,DAE_DS2,대구광역시,달성군,11RD,칠곡RDC
1424,OKD,DAE_GO,대구광역시,군위군,11RD,칠곡RDC
9418,OKD,DAE_GO,대구광역시,군위군,11RD,칠곡RDC
1408,OAA,DAE_J,대구광역시,중구,11RD,칠곡RDC
KH02075,OAA,DAE_J,대구광역시,중구,11RD,칠곡RDC
1097,OFA,DAE_N,대구광역시,남구,11RD,칠곡RDC
3010286,OFA,DAE_N,대구광역시,남구,11RD,칠곡RDC
8409,OFA,DAE_N,대구광역시,남구,11RD,칠곡RDC
6991,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KH01452,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KH10251,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KH10252,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KH11069,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KP11317,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KP11875,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KP11988,OEA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KP13059,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KP13114,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
KP13473,ODA,DAE_S,대구광역시,서구,11RD,칠곡RDC
3767,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
5328,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KH02080,OGC,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KH07328,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KH10130,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KP11615,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KP11704,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KP12633,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KP12751,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KP12759,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KP13727,OGA,DAE_SS,대구광역시,수성구,11RD,칠곡RDC
KH11193,PBA,GSB_BH,경상북도,봉화군,11RD,칠곡RDC
KP12417,OKA,GSB_CD,경상북도,청도군,11RD,칠곡RDC
1072,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
3012448,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
3017792,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
7621,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
7834,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
8951,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
9605,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
KP11305,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
KP11399,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
KP12979,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
KP13062,OMC,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
KP13100,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
KP13724,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
KP13838,OMA,GSB_CG,경상북도,칠곡군,11RD,칠곡RDC
1478,PFA,GSB_CS,경상북도,청송군,11RD,칠곡RDC
8116,PFA,GSB_CS,경상북도,청송군,11RD,칠곡RDC
KH02241,PFA,GSB_CS,경상북도,청송군,11RD,칠곡RDC
KP13760,PFA,GSB_CS,경상북도,청송군,11RD,칠곡RDC
KP13823,PFA,GSB_CS,경상북도,청송군,11RD,칠곡RDC
10109,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
10315,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
3020087,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
6122,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
6506,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
8111,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
KH11391,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
KP12201,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
KP13016,OPA,GSB_GC,경상북도,김천시,11RD,칠곡RDC
10104,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
1272,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
3010488,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
3015815,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
3018043,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
3022049,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
3847,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
6849,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
6977,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
8170,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
9878,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH10047,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH10461,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH10510,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH10681,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH10682,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH10692,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH10704,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KH11057,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP11091,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP12106,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP12386,PLB,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP12566,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP12856,PCA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP13181,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP13191,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP13265,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP13431,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
KP13840,PLA,GSB_GJ,경상북도,경주시,11RD,칠곡RDC
10108,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
10541,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
10576,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
1092,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
1093,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
1109,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
3002742,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
3015689,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
3016526,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
3018802,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
3019649,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
3905,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
5230,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
6103,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
6715,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
9585,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
9635,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
9819,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH01138,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH07493,OOB,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH10246,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH10763,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH10764,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH10765,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH11211,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KH11212,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP11419,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP12195,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP12411,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP12450,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP12664,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP13053,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP13072,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP13310,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP13441,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
KP13780,OOA,GSB_GM,경상북도,구미시,11RD,칠곡RDC
1087,OLA,GSB_GR,경상북도,고령군,11RD,칠곡RDC
1090,OLA,GSB_GR,경상북도,고령군,11RD,칠곡RDC
KH09566,OLA,GSB_GR,경상북도,고령군,11RD,칠곡RDC
KH09916,OLA,GSB_GR,경상북도,고령군,11RD,칠곡RDC
KP11030,OLA,GSB_GR,경상북도,고령군,11RD,칠곡RDC
1417,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
1421,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
3015814,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
3019919,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
5266,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
5773,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
7441,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
7848,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KH07494,C55,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KH10401,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KH10881,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KH11218,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KH11342,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KH11343,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP11100,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP11306,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP12652,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP12695,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP12866,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP12991,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP13296,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
KP13797,OIA,GSB_GS,경상북도,경산시,11RD,칠곡RDC
1476,OTA,GSB_MG,경상북도,문경시,11RD,칠곡RDC
KP11031,OTA,GSB_MG,경상북도,문경시,11RD,칠곡RDC
KP13184,OTA,GSB_MG,경상북도,문경시,11RD,칠곡RDC
KP13212,OTA,GSB_MG,경상북도,문경시,11RD,칠곡RDC
KP13437,OTA,GSB_MG,경상북도,문경시,11RD,칠곡RDC
KP13709,OTA,GSB_MG,경상북도,문경시,11RD,칠곡RDC
KP13720,OTA,GSB_MG,경상북도,문경시,11RD,칠곡RDC
1403,PJA,GSB_OC,경상북도,영천시,11RD,칠곡RDC
1415,PJA,GSB_OC,경상북도,영천시,11RD,칠곡RDC
9671,PJA,GSB_OC,경상북도,영천시,11RD,칠곡RDC
KH02140,PJA,GSB_OC,경상북도,영천시,11RD,칠곡RDC
KH08713,PJA,GSB_OC,경상북도,영천시,11RD,칠곡RDC
KH11182,PJA,GSB_OC,경상북도,영천시,11RD,칠곡RDC
KP11842,PJA,GSB_OC,경상북도,영천시,11RD,칠곡RDC
KH00543,PCA,GSB_OC2,경상북도,예천군,11RD,칠곡RDC
KH11382,PCA,GSB_OC2,경상북도,예천군,11RD,칠곡RDC
KP11651,PCA,GSB_OC2,경상북도,예천군,11RD,칠곡RDC
KP12351,PCB,GSB_OC2,경상북도,예천군,11RD,칠곡RDC
10110,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
10396,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
1440,POA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
1457,PCA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
1473,PCA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
3001440,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
6183,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
6799,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
9667,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
9836,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
KH02062,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
KH09786,PDA,GSB_OD,경상북도,안동시,11RD,칠곡RDC
