G/I Plant 코드,G/I Plant 명,Actual Plant 코드,Actual Plant 명,광역도시,시군구,거리,기준운반비,Shipment No.
11RC,계룡RDC,11RC,계룡RDC,전라북도,고창군,320 km,"442,800",1005221917
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"121,300",1004992713
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"122,600",1005216707
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"122,600",1005217078
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"122,600",1005217286
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004989116
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004990138
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004990869
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004991960
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004994246
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004994994
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004994996
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004996850
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004998619
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004999189
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004999559
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1004999749
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005000941
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005002064
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005002075
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005002849
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005003794
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005003859
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005004493
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005005165
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005005176
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005005792
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005006623
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005007702
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"152,000",1005007705
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005196377
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005198721
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005199915
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005201022
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005201957
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005203103
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005203899
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005204715
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005206145
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005206152
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005207337
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005208858
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005210008
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005211749
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005213081
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005214166
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005215375
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005220778
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,120 km,"153,500",1005221899
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1004989618
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1004992689
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1004993731
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1004995992
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1004997725
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1004998468
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1005005959
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"168,300",1005006799
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005197659
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005198678
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005202027
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005210962
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005217606
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005218363
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005219507
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"170,100",1005222856
11RC,계룡RDC,11RC,계룡RDC,전라북도,군산시,140 km,"287,300",1005002717
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"109,500",1004990137
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"109,500",1004997687
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"110,600",1005214275
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"110,600",1005215182
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"136,900",1004990184
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"136,900",1004992781
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"136,900",1005007507
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"138,200",1005218411
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,100 km,"138,200",1005219523
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1004989116
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1004990869
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1004991960
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1004994994
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1004996850
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1004999189
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1004999749
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005000941
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005002064
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005002849
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005003859
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005004493
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005005165
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005005792
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"152,000",1005007702
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"153,500",1005196377
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,120 km,"153,500",1005210008
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"136,100",1005200799
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"136,100",1005202967
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"136,100",1005206087
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"136,100",1005207389
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"136,100",1005210057
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"136,100",1005214223
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"168,300",1004989618
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"168,300",1004995992
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"168,300",1004998468
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005197659
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005198678
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005199908
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005202027
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005204072
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005204816
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005210962
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005211821
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005212965
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005215403
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005216812
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005217606
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005220779
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005221997
11RC,계룡RDC,11RC,계룡RDC,전라북도,김제시,140 km,"170,100",1005222856
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1004989065
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1004990280
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1004990970
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1004995975
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1004996811
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1004999893
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1005000922
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1005002092
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,120 km,"152,000",1005007618
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1004989628
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1004991931
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1004993720
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1004994975
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1004997769
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1005003030
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1005005201
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,140 km,"168,300",1005006024
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1004989557
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1004992758
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1004994269
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1004995993
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1004998593
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1004999219
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005003887
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005003946
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005004478
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005004502
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005005149
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005005987
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005006912
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"149,300",1005007637
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005196485
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005202101
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005203118
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005204132
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005204764
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005206055
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005207385
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005207386
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005211012
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005216880
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005217673
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"151,100",1005217691
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005197665
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005198569
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005199836
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005201012
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005210114
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005211013
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005211753
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005213022
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005214233
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005215433
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005218373
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005219472
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005220805
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005221939
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,160 km,"188,900",1005222918
11RC,계룡RDC,11RC,계룡RDC,전라북도,남원시,320 km,"445,400",1005223516
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,100 km,"109,500",1004989068
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,100 km,"109,500",1005003983
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004989644
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004990286
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004990961
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004991972
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004992737
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004994149
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004994873
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004996050
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1004999224
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1005000891
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1005002180
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1005002962
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1005004503
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"134,600",1005007609
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005196472
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005197572
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005198648
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005199717
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005201010
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005201967
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005203164
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005204094
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005204903
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005206115
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005207377
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005210123
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005210991
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005211789
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005212957
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005214174
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005215448
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005216863
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005217731
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005218362
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005219514
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005220792
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005221992
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,140 km,"136,100",1005222948
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,70 km,"86,600",1004993654
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,70 km,"86,600",1004996802
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,70 km,"86,600",1004997724
11RC,계룡RDC,11RC,계룡RDC,전라북도,무주군,70 km,"86,600",1004998685
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"136,100",1005200799
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"136,100",1005202967
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"136,100",1005206087
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"136,100",1005207389
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"136,100",1005210057
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"136,100",1005214223
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"168,300",1004989618
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"168,300",1004993731
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"168,300",1004995992
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"168,300",1004997725
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"168,300",1004998468
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"168,300",1005005959
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005197659
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005198678
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005199908
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005202027
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005204072
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005204816
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005210962
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005211821
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005212965
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005215403
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005216812
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005217606
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005218363
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005219507
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005220779
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005221997
11RC,계룡RDC,11RC,계룡RDC,전라북도,부안군,140 km,"170,100",1005222856
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"134,600",1005000923
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1004989628
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1004991931
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1004993720
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1004994975
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1004997769
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1004998661
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1005003030
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1005005201
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,140 km,"168,300",1005006024
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"149,300",1004992758
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"149,300",1005003887
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"151,100",1005204132
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"151,100",1005204764
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"151,100",1005206055
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"151,100",1005211012
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"151,100",1005216880
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"188,900",1005197665
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"188,900",1005213022
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"188,900",1005221939
11RC,계룡RDC,11RC,계룡RDC,전라북도,순창군,160 km,"188,900",1005222918
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"109,500",1004999940
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004989183
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004989456
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004989518
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004989674
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004990290
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004990821
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004991903
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004992714
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004992771
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004993369
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004994189
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004994325
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004995918
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004996031
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004997818
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004998649
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1004999597
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005000892
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005001921
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005002073
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005003780
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005003956
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005004484
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005006011
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005006894
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005006924
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"136,900",1005007516
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005197730
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005197743
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005198684
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005199699
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005202026
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005203138
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005204087
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005204789
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005204872
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005206147
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005206202
11RC,계룡RDC,11RC,계룡RDC,전라북도,완주군,100 km,"138,200",1005207507
